-----------560-----------
32229,grip,7,h a i r g r i p s,0 1 2 3 4 5 6 7 14,- g r i p -,h a i r - s,"Simple edit score, Progressive alignment"
32229,grip,7,h a i r g r i p s,0 1 2 3 4 5 6 8 14,- g r i - p -,h a i r - s,"Simple edit score, Progressive alignment with LCS"
-----------33377-----------
33376,hap,0,h a p,9 10 12,- h a - p -,-,"Simple edit score, Progressive alignment"
33376,hap,0,h a p,9 10 11,- h a p -,-,"Simple edit score, Progressive alignment with LCS"
-----------33378-----------
33377,hap,1,h a p l e s s,9 10 12 14 15 17 18,- h a - p -,- l e s s,"Simple edit score, Progressive alignment"
33377,hap,1,h a p l e s s,9 10 11 14 15 17 18,- h a p -,- l e s s,"Simple edit score, Progressive alignment with LCS"
-----------33379-----------
33378,hap,2,h a p p i e r,9 10 11 12 13 15 16,- h a - p -,- p - i e r,"Simple edit score, Progressive alignment"
33378,hap,2,h a p p i e r,9 10 11 12 13 15 16,- h a p -,- p i e r,"Simple edit score, Progressive alignment with LCS"
-----------33380-----------
33379,hap,3,h a p p i e s t,9 10 11 12 13 15 18 19,- h a - p -,- p - i e s t,"Simple edit score, Progressive alignment"
33379,hap,3,h a p p i e s t,9 10 11 12 13 15 17 19,- h a p -,- p i e s t,"Simple edit score, Progressive alignment with LCS"
-----------33381-----------
33380,hap,4,h a p p i l y,9 10 11 12 13 20 21,- h a - p -,- p - i l y,"Simple edit score, Progressive alignment"
33380,hap,4,h a p p i l y,9 10 11 12 13 20 21,- h a p -,- p i l y,"Simple edit score, Progressive alignment with LCS"
-----------33382-----------
33381,hap,5,h a p p i n e s s,9 10 11 12 13 14 15 17 18,- h a - p -,- p - i n e s s,"Simple edit score, Progressive alignment"
33381,hap,5,h a p p i n e s s,9 10 11 12 13 14 15 17 18,- h a p -,- p i n e s s,"Simple edit score, Progressive alignment with LCS"
-----------33383-----------
33382,hap,6,h a p p y,9 10 11 12 21,- h a - p -,- p - y,"Simple edit score, Progressive alignment"
33382,hap,6,h a p p y,9 10 11 12 21,- h a p -,- p y,"Simple edit score, Progressive alignment with LCS"
-----------33384-----------
33383,hap,7,m i s h a p,0 2 3 9 10 12,- h a - p -,m i s -,"Simple edit score, Progressive alignment"
33383,hap,7,m i s h a p,0 2 3 9 10 11,- h a p -,m i s -,"Simple edit score, Progressive alignment with LCS"
-----------33385-----------
33384,hap,8,m i s h a p s,0 2 3 9 10 12 18,- h a - p -,m i s - s,"Simple edit score, Progressive alignment"
33384,hap,8,m i s h a p s,0 2 3 9 10 11 17,- h a p -,m i s - s,"Simple edit score, Progressive alignment with LCS"
-----------33386-----------
33385,hap,9,p e r h a p s,4 5 6 9 10 12 18,- h a - p -,p e r - s,"Simple edit score, Progressive alignment"
33385,hap,9,p e r h a p s,4 5 6 9 10 11 17,- h a p -,p e r - s,"Simple edit score, Progressive alignment with LCS"
-----------33387-----------
33386,hap,10,s l a p h a p p y,3 4 5 6 9 10 11 12 21,- h a - p -,s l a p - p - y,"Simple edit score, Progressive alignment"
33386,hap,10,s l a p h a p p y,3 4 5 6 9 10 11 12 21,- h a p -,s l a p - p y,"Simple edit score, Progressive alignment with LCS"
-----------33388-----------
33387,hap,11,t r i g g e r - h a p p y,0 1 2 3 4 5 6 9 10 11 12 21,- h a - p -,t r i g g e r - p - y,"Simple edit score, Progressive alignment"
33387,hap,11,t r i g g e r - h a p p y,0 1 2 3 4 5 6 9 10 11 12 21,- h a p -,t r i g g e r - p y,"Simple edit score, Progressive alignment with LCS"
-----------33389-----------
33388,hap,12,u n h a p p i e r,7 8 9 10 11 12 13 15 16,- h a - p -,u n - p - i e r,"Simple edit score, Progressive alignment"
33388,hap,12,u n h a p p i e r,7 8 9 10 11 12 13 15 16,- h a p -,u n - p i e r,"Simple edit score, Progressive alignment with LCS"
-----------33390-----------
33389,hap,13,u n h a p p i e s t,7 8 9 10 11 12 13 15 18 19,- h a - p -,u n - p - i e s t,"Simple edit score, Progressive alignment"
33389,hap,13,u n h a p p i e s t,7 8 9 10 11 12 13 15 17 19,- h a p -,u n - p i e s t,"Simple edit score, Progressive alignment with LCS"
-----------33391-----------
33390,hap,14,u n h a p p i l y,7 8 9 10 11 12 13 20 21,- h a - p -,u n - p - i l y,"Simple edit score, Progressive alignment"
33390,hap,14,u n h a p p i l y,7 8 9 10 11 12 13 20 21,- h a p -,u n - p i l y,"Simple edit score, Progressive alignment with LCS"
-----------33392-----------
33391,hap,15,u n h a p p i n e s s,7 8 9 10 11 12 13 14 15 17 18,- h a - p -,u n - p - i n e s s,"Simple edit score, Progressive alignment"
33391,hap,15,u n h a p p i n e s s,7 8 9 10 11 12 13 14 15 17 18,- h a p -,u n - p i n e s s,"Simple edit score, Progressive alignment with LCS"
-----------33393-----------
33392,hap,16,u n h a p p y,7 8 9 10 11 12 21,- h a - p -,u n - p - y,"Simple edit score, Progressive alignment"
33392,hap,16,u n h a p p y,7 8 9 10 11 12 21,- h a p -,u n - p y,"Simple edit score, Progressive alignment with LCS"
-----------34121-----------
34120,heed,1,h e e d e d,0 1 2 3 10 11,h e e d -,- e d,"Simple edit score, Progressive alignment"
34120,heed,1,h e e d e d,0 1 2 3 10 13,h e e d -,- e d,"Simple edit score, Progressive alignment with LCS"
-----------34123-----------
34122,heed,3,h e e d f u l l y,0 1 2 3 4 5 7 14 15,h e e d -,- f u l l y,"Simple edit score, Progressive alignment"
34122,heed,3,h e e d f u l l y,0 1 2 3 4 5 6 7 14,h e e d -,- f u l l y,"Simple edit score, Progressive alignment with LCS"
-----------34124-----------
34123,heed,4,h e e d f u l n e s s,0 1 2 3 4 5 7 8 10 12 13,h e e d -,- f u l n e s s,"Simple edit score, Progressive alignment"
34123,heed,4,h e e d f u l n e s s,0 1 2 3 4 5 7 8 10 11 12,h e e d -,- f u l n e s s,"Simple edit score, Progressive alignment with LCS"
-----------34126-----------
34125,heed,6,h e e d l e s s,0 1 2 3 7 10 12 13,h e e d -,- l e s s,"Simple edit score, Progressive alignment"
34125,heed,6,h e e d l e s s,0 1 2 3 7 10 11 12,h e e d -,- l e s s,"Simple edit score, Progressive alignment with LCS"
-----------34127-----------
34126,heed,7,h e e d l e s s l y,0 1 2 3 7 10 12 13 14 15,h e e d -,- l e s s l y,"Simple edit score, Progressive alignment"
34126,heed,7,h e e d l e s s l y,0 1 2 3 7 10 11 12 13 14,h e e d -,- l e s s l y,"Simple edit score, Progressive alignment with LCS"
-----------34128-----------
34127,heed,8,h e e d s,0 1 2 3 12,h e e d -,- s,"Simple edit score, Progressive alignment"
34127,heed,8,h e e d s,0 1 2 3 11,h e e d -,- s,"Simple edit score, Progressive alignment with LCS"
-----------34385-----------
34384,hide,0,c o w h i d e,0 1 4 5 6 7 9,- h i d -,c o w - e,"Simple edit score, Progressive alignment"
34384,hide,0,c o w h i d e,0 1 4 5 6 8 10,- h i - d -,c o w - e,"Simple edit score, Progressive alignment with LCS"
-----------34386-----------
34385,hide,1,c o w h i d e s,0 1 4 5 6 7 9 16,- h i d -,c o w - e s,"Simple edit score, Progressive alignment"
34385,hide,1,c o w h i d e s,0 1 4 5 6 8 10 17,- h i - d -,c o w - e s,"Simple edit score, Progressive alignment with LCS"
-----------34387-----------
34386,hide,2,h i d,5 6 7,- h i d -,-,"Simple edit score, Progressive alignment"
34386,hide,2,h i d,5 6 8,- h i - d -,-,"Simple edit score, Progressive alignment with LCS"
-----------34388-----------
34387,hide,3,h i d d e n,5 6 7 8 9 14,- h i d -,- d e n,"Simple edit score, Progressive alignment"
34387,hide,3,h i d d e n,5 6 7 8 10 15,- h i - d -,- d - e n,"Simple edit score, Progressive alignment with LCS"
-----------34389-----------
34388,hide,4,h i d e,5 6 7 9,- h i d -,- e,"Simple edit score, Progressive alignment"
34388,hide,4,h i d e,5 6 8 10,- h i - d -,- e,"Simple edit score, Progressive alignment with LCS"
-----------34390-----------
34389,hide,5,h i d e b o u n d,5 6 7 9 10 11 12 14 15,- h i d -,- e b o u n d,"Simple edit score, Progressive alignment"
34389,hide,5,h i d e b o u n d,5 6 8 10 11 12 13 15 16,- h i - d -,- e b o u n d,"Simple edit score, Progressive alignment with LCS"
-----------34391-----------
34390,hide,6,h i d e o u s,5 6 7 9 11 12 16,- h i d -,- e o u s,"Simple edit score, Progressive alignment"
34390,hide,6,h i d e o u s,5 6 8 10 12 13 17,- h i - d -,- e o u s,"Simple edit score, Progressive alignment with LCS"
-----------34392-----------
34391,hide,7,h i d e o u s l y,5 6 7 9 11 12 16 17 18,- h i d -,- e o u s l y,"Simple edit score, Progressive alignment"
34391,hide,7,h i d e o u s l y,5 6 8 10 12 13 17 18 19,- h i - d -,- e o u s l y,"Simple edit score, Progressive alignment with LCS"
-----------34393-----------
34392,hide,8,h i d e o u s n e s s,5 6 7 9 11 12 13 14 15 16 18,- h i d -,- e o u s n e s s,"Simple edit score, Progressive alignment"
34392,hide,8,h i d e o u s n e s s,5 6 8 10 12 13 14 15 16 17 19,- h i - d -,- e o u s n e s s,"Simple edit score, Progressive alignment with LCS"
-----------34394-----------
34393,hide,9,h i d e s,5 6 7 9 16,- h i d -,- e s,"Simple edit score, Progressive alignment"
34393,hide,9,h i d e s,5 6 8 10 17,- h i - d -,- e s,"Simple edit score, Progressive alignment with LCS"
-----------34395-----------
34394,hide,10,h i d i n g,5 6 7 8 14 17,- h i d -,- i n g,"Simple edit score, Progressive alignment"
34394,hide,10,h i d i n g,5 6 8 9 15 18,- h i - d -,- i n g,"Simple edit score, Progressive alignment with LCS"
-----------34396-----------
34395,hide,11,r a w h i d e,2 3 4 5 6 7 9,- h i d -,r a w - e,"Simple edit score, Progressive alignment"
34395,hide,11,r a w h i d e,2 3 4 5 6 8 10,- h i - d -,r a w - e,"Simple edit score, Progressive alignment with LCS"
-----------34397-----------
34396,hide,12,r a w h i d e s,2 3 4 5 6 7 9 16,- h i d -,r a w - e s,"Simple edit score, Progressive alignment"
34396,hide,12,r a w h i d e s,2 3 4 5 6 8 10 17,- h i - d -,r a w - e s,"Simple edit score, Progressive alignment with LCS"
-----------34642-----------
34641,hip,0,h i p,0 1 2,h i p -,-,"Simple edit score, Progressive alignment"
34641,hip,0,h i p,0 1 3,h i - p -,-,"Simple edit score, Progressive alignment with LCS"
-----------34643-----------
34642,hip,1,h i p - f l a s k,0 1 2 7 8 9 10 11,h i p -,- f l a s k,"Simple edit score, Progressive alignment"
34642,hip,1,h i p - f l a s k,0 1 3 7 8 9 10 11,h i - p -,- f l a s k,"Simple edit score, Progressive alignment with LCS"
-----------34644-----------
34643,hip,2,h i p - f l a s k s,0 1 2 7 8 9 10 11 18,h i p -,- f l a s k s,"Simple edit score, Progressive alignment"
34643,hip,2,h i p - f l a s k s,0 1 3 7 8 9 10 11 18,h i - p -,- f l a s k s,"Simple edit score, Progressive alignment with LCS"
-----------34645-----------
34644,hip,3,h i p - p o c k e t,0 1 2 4 5 6 11 15 16,h i p -,- p o c k e t,"Simple edit score, Progressive alignment"
34644,hip,3,h i p - p o c k e t,0 1 2 3 4 5 11 12 13,h i - p -,- p - o c k e t,"Simple edit score, Progressive alignment with LCS"
-----------34646-----------
34645,hip,4,h i p - p o c k e t s,0 1 2 4 5 6 11 15 16 18,h i p -,- p o c k e t s,"Simple edit score, Progressive alignment"
34645,hip,4,h i p - p o c k e t s,0 1 2 3 4 5 11 12 13 18,h i - p -,- p - o c k e t s,"Simple edit score, Progressive alignment with LCS"
-----------34647-----------
34646,hip,5,h i p b a t h,0 1 2 3 9 12 13,h i p -,- b a t h,"Simple edit score, Progressive alignment"
34646,hip,5,h i p b a t h,0 1 3 6 9 13 14,h i - p -,- b a t h,"Simple edit score, Progressive alignment with LCS"
-----------34648-----------
34647,hip,6,h i p b a t h s,0 1 2 3 9 12 13 18,h i p -,- b a t h s,"Simple edit score, Progressive alignment"
34647,hip,6,h i p b a t h s,0 1 3 6 9 13 14 18,h i - p -,- b a t h s,"Simple edit score, Progressive alignment with LCS"
-----------34649-----------
34648,hip,7,h i p p i e,0 1 2 4 14 15,h i p -,- p i e,"Simple edit score, Progressive alignment"
34648,hip,7,h i p p i e,0 1 2 3 15 16,h i - p -,- p - i e,"Simple edit score, Progressive alignment with LCS"
-----------34650-----------
34649,hip,8,h i p p i e s,0 1 2 4 14 15 18,h i p -,- p i e s,"Simple edit score, Progressive alignment"
34649,hip,8,h i p p i e s,0 1 2 3 15 16 18,h i - p -,- p - i e s,"Simple edit score, Progressive alignment with LCS"
-----------34651-----------
34650,hip,9,h i p s,0 1 2 18,h i p -,- s,"Simple edit score, Progressive alignment"
34650,hip,9,h i p s,0 1 3 18,h i - p -,- s,"Simple edit score, Progressive alignment with LCS"
-----------34652-----------
34651,hip,10,h i p s t e r,0 1 2 10 12 15 17,h i p -,- s t e r,"Simple edit score, Progressive alignment"
34651,hip,10,h i p s t e r,0 1 3 10 13 16 17,h i - p -,- s t e r,"Simple edit score, Progressive alignment with LCS"
-----------34653-----------
34652,hip,11,h i p s t e r s,0 1 2 10 12 15 17 18,h i p -,- s t e r s,"Simple edit score, Progressive alignment"
34652,hip,11,h i p s t e r s,0 1 3 10 13 16 17 18,h i - p -,- s t e r s,"Simple edit score, Progressive alignment with LCS"
-----------35758-----------
35757,hug,0,h u g,0 1 3,h u - g -,-,"Simple edit score, Progressive alignment"
35757,hug,0,h u g,0 1 2,h u g -,-,"Simple edit score, Progressive alignment with LCS"
-----------35759-----------
35758,hug,1,h u g g e d,0 1 3 6 7 8,h u - g -,- g e d,"Simple edit score, Progressive alignment"
35758,hug,1,h u g g e d,0 1 2 3 7 8,h u g -,- g e d,"Simple edit score, Progressive alignment with LCS"
-----------35760-----------
35759,hug,2,h u g g i n g,0 1 2 3 4 5 6,h u - g -,- g - i n g,"Simple edit score, Progressive alignment"
35759,hug,2,h u g g i n g,0 1 2 3 4 5 6,h u g -,- g i n g,"Simple edit score, Progressive alignment with LCS"
-----------35761-----------
35760,hug,3,h u g s,0 1 3 9,h u - g -,- s,"Simple edit score, Progressive alignment"
35760,hug,3,h u g s,0 1 2 9,h u g -,- s,"Simple edit score, Progressive alignment with LCS"
-----------35831-----------
35830,humbug,0,h u m b u g,0 1 2 3 4 6,h u m b u - g -,-,"Simple edit score, Progressive alignment"
35830,humbug,0,h u m b u g,0 1 2 3 4 5,h u m b u g -,-,"Simple edit score, Progressive alignment with LCS"
-----------35832-----------
35831,humbug,1,h u m b u g g e d,0 1 2 3 4 6 9 10 11,h u m b u - g -,- g e d,"Simple edit score, Progressive alignment"
35831,humbug,1,h u m b u g g e d,0 1 2 3 4 5 6 10 11,h u m b u g -,- g e d,"Simple edit score, Progressive alignment with LCS"
-----------35833-----------
35832,humbug,2,h u m b u g g i n g,0 1 2 3 4 5 6 7 8 9,h u m b u - g -,- g - i n g,"Simple edit score, Progressive alignment"
35832,humbug,2,h u m b u g g i n g,0 1 2 3 4 5 6 7 8 9,h u m b u g -,- g i n g,"Simple edit score, Progressive alignment with LCS"
-----------35834-----------
35833,humbug,3,h u m b u g s,0 1 2 3 4 6 12,h u m b u - g -,- s,"Simple edit score, Progressive alignment"
35833,humbug,3,h u m b u g s,0 1 2 3 4 5 12,h u m b u g -,- s,"Simple edit score, Progressive alignment with LCS"
-----------35989-----------
35988,husband,0,h u b b i e s,0 1 2 4 8 11 14,h u - b -,- b - i e s,"Simple edit score, Progressive alignment"
35988,husband,0,h u b b i e s,0 1 3 4 8 11 14,h u - b -,- b i e s,"Simple edit score, Progressive alignment with LCS"
-----------35990-----------
35989,husband,1,h u b b y,0 1 2 4 16,h u - b -,- b - y,"Simple edit score, Progressive alignment"
35989,husband,1,h u b b y,0 1 3 4 16,h u - b -,- b y,"Simple edit score, Progressive alignment with LCS"
-----------35991-----------
35990,husband,2,h u s b a n d,0 1 3 4 5 6 7,h u - b -,- s - a n d,"Simple edit score, Progressive alignment"
35990,husband,2,h u s b a n d,0 1 2 3 5 6 7,h u - b -,- s - a n d,"Simple edit score, Progressive alignment with LCS"
-----------35992-----------
35991,husband,3,h u s b a n d e d,0 1 3 4 5 6 7 11 13,h u - b -,- s - a n d e d,"Simple edit score, Progressive alignment"
35991,husband,3,h u s b a n d e d,0 1 2 3 5 6 7 11 13,h u - b -,- s - a n d e d,"Simple edit score, Progressive alignment with LCS"
-----------35993-----------
35992,husband,4,h u s b a n d i n g,0 1 3 4 5 6 7 8 12 13,h u - b -,- s - a n d i n g,"Simple edit score, Progressive alignment"
35992,husband,4,h u s b a n d i n g,0 1 2 3 5 6 7 8 12 13,h u - b -,- s - a n d i n g,"Simple edit score, Progressive alignment with LCS"
-----------35994-----------
35993,husband,5,h u s b a n d m a n,0 1 3 4 5 6 7 9 10 12,h u - b -,- s - a n d m a n,"Simple edit score, Progressive alignment"
35993,husband,5,h u s b a n d m a n,0 1 2 3 5 6 7 9 10 12,h u - b -,- s - a n d m a n,"Simple edit score, Progressive alignment with LCS"
-----------35995-----------
35994,husband,6,h u s b a n d m e n,0 1 3 4 5 6 7 9 11 12,h u - b -,- s - a n d m e n,"Simple edit score, Progressive alignment"
35994,husband,6,h u s b a n d m e n,0 1 2 3 5 6 7 9 11 12,h u - b -,- s - a n d m e n,"Simple edit score, Progressive alignment with LCS"
-----------35996-----------
35995,husband,7,h u s b a n d r y,0 1 3 4 5 6 7 15 16,h u - b -,- s - a n d r y,"Simple edit score, Progressive alignment"
35995,husband,7,h u s b a n d r y,0 1 2 3 5 6 7 15 16,h u - b -,- s - a n d r y,"Simple edit score, Progressive alignment with LCS"
-----------35997-----------
35996,husband,8,h u s b a n d s,0 1 3 4 5 6 7 14,h u - b -,- s - a n d s,"Simple edit score, Progressive alignment"
35996,husband,8,h u s b a n d s,0 1 2 3 5 6 7 14,h u - b -,- s - a n d s,"Simple edit score, Progressive alignment with LCS"
-----------37798-----------
37797,jog,0,j o g,0 1 3,j o - g -,-,"Simple edit score, Progressive alignment"
37797,jog,0,j o g,0 1 2,j o g -,-,"Simple edit score, Progressive alignment with LCS"
-----------37799-----------
37798,jog,1,j o g - t r o t,0 1 3 7 10 11 12,j o - g -,- t r o t,"Simple edit score, Progressive alignment"
37798,jog,1,j o g - t r o t,0 1 2 8 10 11 12,j o g -,- t r o t,"Simple edit score, Progressive alignment with LCS"
-----------37800-----------
37799,jog,2,j o g - t r o t s,0 1 3 7 10 11 12 14,j o - g -,- t r o t s,"Simple edit score, Progressive alignment"
37799,jog,2,j o g - t r o t s,0 1 2 8 10 11 12 14,j o g -,- t r o t s,"Simple edit score, Progressive alignment with LCS"
-----------37801-----------
37800,jog,3,j o g g e d,0 1 2 3 9 13,j o - g -,- g - e d,"Simple edit score, Progressive alignment"
37800,jog,3,j o g g e d,0 1 2 3 9 13,j o g -,- g e d,"Simple edit score, Progressive alignment with LCS"
-----------37802-----------
37801,jog,4,j o g g e r,0 1 2 3 9 10,j o - g -,- g - e r,"Simple edit score, Progressive alignment"
37801,jog,4,j o g g e r,0 1 2 3 9 10,j o g -,- g e r,"Simple edit score, Progressive alignment with LCS"
-----------37803-----------
37802,jog,5,j o g g e r s,0 1 2 3 9 10 14,j o - g -,- g - e r s,"Simple edit score, Progressive alignment"
37802,jog,5,j o g g e r s,0 1 2 3 9 10 14,j o g -,- g e r s,"Simple edit score, Progressive alignment with LCS"
-----------37804-----------
37803,jog,6,j o g g i n g,0 1 2 3 5 6 8,j o - g -,- g - i n g,"Simple edit score, Progressive alignment"
37803,jog,6,j o g g i n g,0 1 2 3 5 6 7,j o g -,- g i n g,"Simple edit score, Progressive alignment with LCS"
-----------37805-----------
37804,jog,7,j o g g l e,0 1 2 3 4 9,j o - g -,- g - l e,"Simple edit score, Progressive alignment"
37804,jog,7,j o g g l e,0 1 2 3 4 9,j o g -,- g l e,"Simple edit score, Progressive alignment with LCS"
-----------37806-----------
37805,jog,8,j o g g l e d,0 1 2 3 4 9 13,j o - g -,- g - l e d,"Simple edit score, Progressive alignment"
37805,jog,8,j o g g l e d,0 1 2 3 4 9 13,j o g -,- g l e d,"Simple edit score, Progressive alignment with LCS"
-----------37807-----------
37806,jog,9,j o g g l e s,0 1 2 3 4 9 14,j o - g -,- g - l e s,"Simple edit score, Progressive alignment"
37806,jog,9,j o g g l e s,0 1 2 3 4 9 14,j o g -,- g l e s,"Simple edit score, Progressive alignment with LCS"
-----------37808-----------
37807,jog,10,j o g g l i n g,0 1 2 3 4 5 6 8,j o - g -,- g - l i n g,"Simple edit score, Progressive alignment"
37807,jog,10,j o g g l i n g,0 1 2 3 4 5 6 7,j o g -,- g l i n g,"Simple edit score, Progressive alignment with LCS"
-----------37809-----------
37808,jog,11,j o g s,0 1 3 14,j o - g -,- s,"Simple edit score, Progressive alignment"
37808,jog,11,j o g s,0 1 2 14,j o g -,- s,"Simple edit score, Progressive alignment with LCS"
-----------37921-----------
37920,joss,0,j o s s,0 1 2 7,j o s - s -,-,"Simple edit score, Progressive alignment"
37920,joss,0,j o s s,0 1 3 7,j o - s - s -,-,"Simple edit score, Progressive alignment with LCS"
-----------37922-----------
37921,joss,1,j o s s - h o u s e,0 1 2 3 4 5 6 7 12,j o s - s -,- s h o u - e,"Simple edit score, Progressive alignment"
37921,joss,1,j o s s - h o u s e,0 1 2 3 4 5 6 7 12,j o - s - s -,- s - h o u - e,"Simple edit score, Progressive alignment with LCS"
-----------37923-----------
37922,joss,2,j o s s - h o u s e s,0 1 2 3 4 5 6 7 12 13,j o s - s -,- s h o u - e s,"Simple edit score, Progressive alignment"
37922,joss,2,j o s s - h o u s e s,0 1 2 3 4 5 6 7 12 13,j o - s - s -,- s - h o u - e s,"Simple edit score, Progressive alignment with LCS"
-----------37924-----------
37923,joss,3,j o s s - s t i c k,0 1 2 3 7 8 9 10 11,j o s - s -,- s - t i c k,"Simple edit score, Progressive alignment"
37923,joss,3,j o s s - s t i c k,0 1 2 3 7 8 9 10 11,j o - s - s -,- s - t i c k,"Simple edit score, Progressive alignment with LCS"
-----------37925-----------
37924,joss,4,j o s s - s t i c k s,0 1 2 3 7 8 9 10 11 13,j o s - s -,- s - t i c k s,"Simple edit score, Progressive alignment"
37924,joss,4,j o s s - s t i c k s,0 1 2 3 7 8 9 10 11 13,j o - s - s -,- s - t i c k s,"Simple edit score, Progressive alignment with LCS"
-----------37926-----------
37925,joss,5,j o s s e s,0 1 2 7 12 13,j o s - s -,- e s,"Simple edit score, Progressive alignment"
37925,joss,5,j o s s e s,0 1 3 7 12 13,j o - s - s -,- e s,"Simple edit score, Progressive alignment with LCS"
-----------38225-----------
38224,keep at,0,k e e p _ a t,0 1 2 3 9 10 11,k e - p - _ a t,- e -,"Simple edit score, Progressive alignment"
38224,keep at,0,k e e p _ a t,0 1 2 3 9 10 11,k - e p - _ a t,- e -,"Simple edit score, Progressive alignment with LCS"
-----------38226-----------
38225,keep at,1,k e e p i n g _ a t,0 1 2 3 4 5 6 9 10 11,k e - p - _ a t,- e - i n g -,"Simple edit score, Progressive alignment"
38225,keep at,1,k e e p i n g _ a t,0 1 2 3 4 5 6 9 10 11,k - e p - _ a t,- e - i n g -,"Simple edit score, Progressive alignment with LCS"
-----------38227-----------
38226,keep at,2,k e e p s _ a t,0 1 2 3 8 9 10 11,k e - p - _ a t,- e - s -,"Simple edit score, Progressive alignment"
38226,keep at,2,k e e p s _ a t,0 1 2 3 8 9 10 11,k - e p - _ a t,- e - s -,"Simple edit score, Progressive alignment with LCS"
-----------38228-----------
38227,keep at,3,k e p t _ a t,0 1 3 7 9 10 11,k e - p - _ a t,- t -,"Simple edit score, Progressive alignment"
38227,keep at,3,k e p t _ a t,0 2 3 7 9 10 11,k - e p - _ a t,- t -,"Simple edit score, Progressive alignment with LCS"
-----------38277-----------
38276,keep up,0,k e e p _ u p,2 3 4 5 11 12 13,- k e - p,- e p _ u -,"Simple edit score, Progressive alignment"
38276,keep up,0,k e e p _ u p,2 3 4 5 11 12 13,- k - e - p,- e - p _ u -,"Simple edit score, Progressive alignment with LCS"
-----------38278-----------
38277,keep up,1,k e e p i n g _ u p,2 3 4 5 6 7 8 11 12 13,- k e - p,- e p i n g _ u -,"Simple edit score, Progressive alignment"
38277,keep up,1,k e e p i n g _ u p,2 3 4 5 6 7 8 11 12 13,- k - e - p,- e - p i n g _ u -,"Simple edit score, Progressive alignment with LCS"
-----------38279-----------
38278,keep up,2,k e e p s _ u p,2 3 4 5 10 11 12 13,- k e - p,- e p s _ u -,"Simple edit score, Progressive alignment"
38278,keep up,2,k e e p s _ u p,2 3 4 5 10 11 12 13,- k - e - p,- e - p s _ u -,"Simple edit score, Progressive alignment with LCS"
-----------38280-----------
38279,keep up,3,k e p t _ u p,2 3 5 9 11 12 13,- k e - p,- p t _ u -,"Simple edit score, Progressive alignment"
38279,keep up,3,k e p t _ u p,2 4 5 9 11 12 13,- k - e - p,- p t _ u -,"Simple edit score, Progressive alignment with LCS"
-----------38281-----------
38280,keep up,4,u p k e e p,0 1 2 3 4 13,- k e - p,u p - e -,"Simple edit score, Progressive alignment"
38280,keep up,4,u p k e e p,0 1 2 3 4 13,- k - e - p,u p - e -,"Simple edit score, Progressive alignment with LCS"
-----------38649-----------
38648,knap,0,k n a p,0 1 2 3,k n a p -,-,"Simple edit score, Progressive alignment"
38648,knap,0,k n a p,0 1 2 4,k n a - p -,-,"Simple edit score, Progressive alignment with LCS"
-----------38650-----------
38649,knap,1,k n a p p e d,0 1 2 3 4 8 9,k n a p -,- p e d,"Simple edit score, Progressive alignment"
38649,knap,1,k n a p p e d,0 1 2 3 4 8 9,k n a - p -,- p - e d,"Simple edit score, Progressive alignment with LCS"
-----------38651-----------
38650,knap,2,k n a p p i n g,0 1 2 3 4 5 6 7,k n a p -,- p i n g,"Simple edit score, Progressive alignment"
38650,knap,2,k n a p p i n g,0 1 2 3 4 5 6 7,k n a - p -,- p - i n g,"Simple edit score, Progressive alignment with LCS"
-----------38652-----------
38651,knap,3,k n a p s,0 1 2 3 10,k n a p -,- s,"Simple edit score, Progressive alignment"
38651,knap,3,k n a p s,0 1 2 4 10,k n a - p -,- s,"Simple edit score, Progressive alignment with LCS"
-----------38734-----------
38733,knit,0,c l o s e - k n i t,0 1 2 3 5 9 10 11 13,- k n i - t -,c l o s e -,"Simple edit score, Progressive alignment"
38733,knit,0,c l o s e - k n i t,0 1 2 3 5 9 10 11 12,- k n i t -,c l o s e -,"Simple edit score, Progressive alignment with LCS"
-----------38735-----------
38734,knit,1,c l o s e r - k n i t,0 1 2 3 5 8 9 10 11 13,- k n i - t -,c l o s e r -,"Simple edit score, Progressive alignment"
38734,knit,1,c l o s e r - k n i t,0 1 2 3 5 8 9 10 11 12,- k n i t -,c l o s e r -,"Simple edit score, Progressive alignment with LCS"
-----------38736-----------
38735,knit,2,c l o s e s t - k n i t,0 1 2 3 5 6 7 9 10 11 13,- k n i - t -,c l o s e s t -,"Simple edit score, Progressive alignment"
38735,knit,2,c l o s e s t - k n i t,0 1 2 3 5 6 7 9 10 11 12,- k n i t -,c l o s e s t -,"Simple edit score, Progressive alignment with LCS"
-----------38737-----------
38736,knit,3,k n i t,9 10 11 13,- k n i - t -,-,"Simple edit score, Progressive alignment"
38736,knit,3,k n i t,9 10 11 12,- k n i t -,-,"Simple edit score, Progressive alignment with LCS"
-----------38738-----------
38737,knit,4,k n i t s,9 10 11 13 19,- k n i - t -,- s,"Simple edit score, Progressive alignment"
38737,knit,4,k n i t s,9 10 11 12 20,- k n i t -,- s,"Simple edit score, Progressive alignment with LCS"
-----------38739-----------
38738,knit,5,k n i t t e d,9 10 11 12 13 15 17,- k n i - t -,- t - e d,"Simple edit score, Progressive alignment"
38738,knit,5,k n i t t e d,9 10 11 12 14 15 17,- k n i t -,- t e d,"Simple edit score, Progressive alignment with LCS"
-----------38740-----------
